cust_id,balance,balance_freq,purchases,oneoff_p,installments_p,cash_advance,p_freq,oneoff_p_freq,p_installments_freq,cash_advance_freq,cash_advance_trx,p_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
10358,1032.241153,1.0,1005.52,464.5,541.02,0.0,1.0,0.5,0.833333,0.0,0.0,33.0,3000.0,1866.265366,237.328382,0.0,12.0
10359,3536.601227,1.0,2132.93,959.1,1173.83,5340.016172,1.0,0.333333,1.0,0.75,20.0,74.0,11000.0,8251.146946,834.025674,0.0,12.0
10360,21.580264,0.909091,284.72,0.0,284.72,0.0,0.666667,0.0,0.666667,0.0,0.0,16.0,5000.0,344.161416,155.792859,0.8,12.0
10361,4211.539631,1.0,0.0,0.0,0.0,455.581546,0.0,0.0,0.0,0.083333,1.0,0.0,10500.0,1288.287239,1164.178674,0.0,12.0
10362,1732.715258,1.0,3244.16,2480.85,763.31,0.0,1.0,0.666667,0.5,0.0,0.0,29.0,11500.0,5674.185857,563.827502,0.0,12.0
10364,8939.461145,1.0,2490.17,905.17,1585.0,5309.949725,0.5,0.166667,0.416667,0.5,11.0,8.0,9500.0,3957.017497,4951.58548,0.0,12.0
10365,36.567901,0.090909,1098.31,1098.31,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4800.0,0.0,,0.0,12.0
10366,41.754778,0.181818,636.15,636.15,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,5.0,8500.0,918.414211,57.150516,0.181818,12.0
10367,1937.246177,1.0,3018.93,1702.62,1316.31,0.0,1.0,1.0,1.0,0.0,0.0,99.0,5000.0,3909.837604,444.12429,0.166667,12.0
10368,99.955082,1.0,1222.97,202.97,1020.0,0.0,1.0,0.25,1.0,0.0,0.0,16.0,19500.0,1142.077891,185.657751,1.0,12.0
10369,5135.604593,1.0,110.18,0.0,110.18,6551.99521,0.333333,0.0,0.333333,0.333333,17.0,4.0,6000.0,1716.998424,2463.472147,0.0,12.0
10370,214.896542,0.636364,0.0,0.0,0.0,1192.015721,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,2298.902197,214.263752,0.2,12.0
10371,1543.287931,1.0,0.0,0.0,0.0,36.481832,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,548.589391,529.340488,0.0,12.0
10372,601.92037,1.0,983.77,603.77,380.0,0.0,0.666667,0.416667,0.25,0.0,0.0,15.0,2400.0,389.411161,219.465695,0.0,12.0
10373,1261.05733,1.0,0.0,0.0,0.0,474.429843,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,866.865018,354.381003,0.0,12.0
10374,85.285023,0.75,423.24,287.0,136.24,0.0,0.625,0.375,0.375,0.0,0.0,9.0,11000.0,296.01675,134.448872,0.0,8.0
10375,1903.688611,1.0,6079.5,4719.5,1360.0,10227.22894,0.916667,0.25,0.666667,0.25,22.0,31.0,7300.0,18552.39489,762.263884,0.416667,12.0
10376,813.068705,1.0,439.38,439.38,0.0,727.658311,0.083333,0.083333,0.0,0.25,8.0,2.0,1200.0,237.996469,265.708814,0.0,12.0
10377,1279.325142,1.0,1207.25,0.0,1207.25,0.0,1.0,0.0,1.0,0.0,0.0,59.0,1200.0,1282.705869,1300.596775,0.0,12.0
10378,237.669312,1.0,259.13,259.13,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2300.0,2680.635587,2503.374595,0.25,12.0
10379,5747.761139,1.0,1627.69,0.0,1627.69,0.0,1.0,0.0,1.0,0.0,0.0,49.0,5500.0,2507.704747,7490.453967,0.0,12.0
10380,7760.940543,1.0,0.0,0.0,0.0,3423.085934,0.0,0.0,0.0,0.5,10.0,0.0,8000.0,2845.010795,2459.741299,0.0,12.0
10381,6388.108487,1.0,0.0,0.0,0.0,3768.696678,0.0,0.0,0.0,0.25,3.0,0.0,8000.0,10973.14532,2384.817152,0.083333,12.0
10382,426.372628,1.0,5749.96,5439.96,310.0,0.0,1.0,1.0,0.25,0.0,0.0,50.0,12000.0,5711.540654,202.73209,0.833333,12.0
10383,8806.866629,1.0,1490.94,0.02,1490.92,2813.063846,1.0,0.166667,1.0,0.166667,4.0,25.0,9000.0,2116.662516,3598.719728,0.0,12.0
10384,282.934373,0.181818,0.0,0.0,0.0,2333.150712,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,0.0,,0.0,12.0
10385,1128.229387,1.0,5068.88,3529.88,1539.0,0.0,1.0,1.0,1.0,0.0,0.0,76.0,4500.0,3904.568067,373.931063,0.083333,12.0
10386,2045.541408,1.0,1067.28,0.0,1067.28,0.0,1.0,0.0,1.0,0.0,0.0,30.0,2000.0,2021.775795,3073.416298,0.0,12.0
10387,8.520292,0.545455,64.12,64.12,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,7000.0,176.600545,76.462301,0.0,12.0
10388,11278.95243,1.0,6855.59,2762.92,4092.67,0.0,0.916667,0.75,0.833333,0.0,0.0,39.0,18500.0,4868.088671,2861.890896,0.0,12.0
10389,143.443832,0.636364,1631.0,0.0,1631.0,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,2500.0,2550.799492,157.269321,1.0,12.0
10390,241.223955,0.909091,180.91,180.91,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,6.0,1400.0,802.858576,220.455533,0.0,12.0
10391,1528.571561,1.0,0.0,0.0,0.0,172.931118,0.0,0.0,0.0,0.166667,2.0,0.0,1600.0,353.582373,559.030296,0.0,12.0
10392,12474.72954,1.0,136.88,0.0,136.88,515.147607,0.166667,0.0,0.166667,0.166667,2.0,2.0,14000.0,3519.008859,3430.627754,0.0,12.0
10393,566.147105,1.0,0.0,0.0,0.0,187.572355,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,1177.661577,190.365154,0.0,12.0
10395,1077.606225,0.727273,343.21,343.21,0.0,1609.900552,0.25,0.25,0.0,0.333333,8.0,4.0,1500.0,930.328071,3245.693485,0.0,12.0
10396,1.838084,0.272727,16.5,16.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6000.0,57.595083,67.1925,0.0,12.0
10397,507.144348,1.0,5708.18,4584.78,1123.4,0.0,1.0,0.75,0.75,0.0,0.0,47.0,4000.0,5589.952268,232.131169,1.0,12.0
10398,816.82453,0.3,42.3,42.3,0.0,3967.709973,0.1,0.1,0.0,0.2,5.0,1.0,6000.0,361.853722,645.320421,0.0,10.0
10399,1526.506915,1.0,46.67,46.67,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1800.0,338.413344,642.547142,0.0,12.0
10400,7957.017218,1.0,0.0,0.0,0.0,4909.937494,0.0,0.0,0.0,0.25,4.0,0.0,9000.0,677.144841,27631.45072,0.0,12.0
10402,79.189929,1.0,699.12,0.0,699.12,0.0,1.0,0.0,1.0,0.0,0.0,24.0,2500.0,697.977603,183.858351,0.583333,12.0
10403,497.908027,1.0,245.39,0.0,245.39,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,4000.0,328.796655,165.308304,0.0,12.0
10404,681.95925,1.0,98.0,98.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,4000.0,192.369983,221.375942,0.0,12.0
10405,1535.248256,1.0,857.36,857.36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,6550.0,3239.629759,411.871046,0.083333,12.0
10406,1508.513765,0.818182,2747.12,1247.12,1500.0,246.046033,0.25,0.083333,0.166667,0.083333,1.0,4.0,5000.0,4730.374245,481.558276,0.1,12.0
10407,11209.37076,1.0,11147.33,1137.4,10009.93,2728.576925,1.0,0.25,1.0,0.166667,8.0,126.0,11000.0,7932.77402,17494.90735,0.0,12.0
10408,201.3504,1.0,600.0,0.0,600.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,1000.0,249.066308,184.776562,0.0,12.0
10409,2502.264409,1.0,0.0,0.0,0.0,2368.872642,0.0,0.0,0.0,0.083333,2.0,0.0,10000.0,541.308981,724.956358,0.0,12.0
10410,4543.789386,1.0,255.12,5.0,250.12,0.0,0.666667,0.25,0.5,0.0,0.0,11.0,8500.0,1703.332126,1121.510137,0.0,12.0
10411,918.342234,1.0,1221.53,1180.0,41.53,1078.788118,0.333333,0.166667,0.166667,0.166667,7.0,2.0,1200.0,1421.035206,106.039362,0.25,6.0
10412,5066.744231,1.0,0.0,0.0,0.0,1974.503664,0.0,0.0,0.0,0.25,6.0,0.0,13000.0,1336.016317,1606.963379,0.0,12.0
10413,2259.431829,1.0,780.64,199.65,580.99,1227.555485,1.0,0.166667,0.833333,0.333333,6.0,22.0,3500.0,663.553502,483.836254,0.0,12.0
10414,437.789873,1.0,1532.1,223.0,1309.1,0.0,0.75,0.166667,0.666667,0.0,0.0,14.0,5000.0,1834.368953,212.770698,0.0,12.0
10415,2025.162877,1.0,778.33,0.0,778.33,0.0,0.916667,0.0,0.916667,0.0,0.0,28.0,2000.0,1411.329676,1430.50774,0.0,12.0
10416,3770.560441,0.875,964.06,260.0,704.06,5140.287889,0.875,0.125,0.75,0.625,24.0,8.0,6000.0,565.71913,1241.283569,0.0,8.0
10417,140.730723,1.0,1667.13,1063.14,603.99,0.0,1.0,0.916667,0.833333,0.0,0.0,38.0,13000.0,1669.260634,208.701639,0.25,12.0
10419,5523.999416,1.0,0.0,0.0,0.0,4087.167822,0.0,0.0,0.0,0.25,4.0,0.0,8000.0,0.0,,0.0,12.0
10420,3298.692478,1.0,1088.83,518.39,570.44,0.0,0.416667,0.083333,0.333333,0.0,0.0,6.0,9000.0,6862.520735,994.384835,0.0,12.0
10421,150.699542,0.363636,648.64,330.0,318.64,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,2500.0,0.0,,0.0,12.0
10422,1874.843394,1.0,0.0,0.0,0.0,120.178123,0.0,0.0,0.0,0.083333,1.0,0.0,2100.0,444.783009,671.420908,0.0,12.0
10423,3024.629054,1.0,0.0,0.0,0.0,2171.139178,0.0,0.0,0.0,0.333333,10.0,0.0,4500.0,4226.578611,691.692633,0.0,12.0
10424,154.641707,0.363636,1897.92,97.92,1800.0,0.0,0.25,0.166667,0.166667,0.0,0.0,5.0,13500.0,5563.437084,248.700571,1.0,12.0
10425,1322.057239,1.0,0.0,0.0,0.0,76.260896,0.0,0.0,0.0,0.090909,1.0,0.0,6200.0,802.038512,291.307669,0.0,11.0
10426,62.287137,1.0,1263.29,279.99,983.3,0.0,1.0,1.0,0.583333,0.0,0.0,25.0,9500.0,1356.425369,179.894243,0.4,12.0
10427,16.581535,0.125,200.0,0.0,200.0,0.0,0.125,0.0,0.125,0.0,0.0,2.0,1200.0,0.0,,0.0,8.0
10428,4664.023286,1.0,340.0,340.0,0.0,3510.115735,0.083333,0.083333,0.0,0.25,8.0,1.0,6000.0,2162.141639,2009.821743,0.0,12.0
10429,318.03434,1.0,1277.58,0.0,1277.58,0.0,1.0,0.0,1.0,0.0,0.0,20.0,7000.0,552.734714,173.336309,0.0,12.0
10430,681.615445,1.0,4117.24,290.0,3827.24,0.0,1.0,0.166667,1.0,0.0,0.0,229.0,6000.0,4561.589382,199.730537,0.0,12.0
10431,9335.31417,1.0,226.23,226.23,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,5.0,15000.0,1885.239981,4980.192685,0.0,12.0
10432,6404.955912,1.0,3970.8,2267.0,1703.8,0.0,1.0,0.583333,0.916667,0.0,0.0,64.0,7500.0,3879.252512,1868.983718,0.0,12.0
10433,133.405494,0.545455,1346.9,1028.0,318.9,0.0,0.583333,0.083333,0.416667,0.0,0.0,14.0,8000.0,1369.437449,98.678839,0.333333,12.0
10434,1403.597712,1.0,1050.83,67.9,982.93,4083.515108,1.0,0.083333,1.0,0.25,4.0,24.0,5000.0,4673.520993,982.544984,0.0,12.0
10435,469.878834,1.0,1364.99,64.99,1300.0,284.754535,0.5,0.083333,0.416667,0.166667,2.0,7.0,2000.0,1849.10398,263.163209,0.2,12.0
10436,1452.437463,1.0,0.0,0.0,0.0,114.918715,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,331.670616,479.771774,0.0,12.0
10437,3737.175713,1.0,0.0,0.0,0.0,3017.170336,0.0,0.0,0.0,0.166667,4.0,0.0,4500.0,0.0,,0.0,12.0
10438,6032.740391,1.0,7553.48,2643.53,4909.95,0.0,0.916667,0.75,1.0,0.0,0.0,85.0,13500.0,5377.338091,1365.123434,0.0,12.0
10439,1692.755487,0.909091,570.16,0.0,570.16,2817.05225,0.833333,0.0,0.833333,0.333333,7.0,20.0,9000.0,6124.31525,362.970189,0.0,12.0
10441,3534.253718,1.0,566.28,431.01,135.27,3888.756412,0.5,0.333333,0.333333,0.083333,2.0,17.0,4000.0,1298.823687,858.977427,0.0,12.0
10442,654.574445,1.0,0.0,0.0,0.0,2819.60583,0.0,0.0,0.0,0.083333,3.0,0.0,8000.0,422.878799,269.178995,0.0,12.0
10443,1648.721384,1.0,0.0,0.0,0.0,39.646806,0.0,0.0,0.0,0.090909,2.0,0.0,1800.0,357.836436,631.106468,0.0,11.0
10444,6822.877573,1.0,137.34,137.34,0.0,4815.112874,0.083333,0.083333,0.0,0.666667,16.0,1.0,10000.0,1874.954894,1716.092764,0.0,12.0
10445,8647.057641,1.0,0.0,0.0,0.0,5105.254316,0.0,0.0,0.0,0.416667,14.0,0.0,10000.0,2052.533488,1886.223361,0.0,12.0
10446,5055.582822,1.0,0.0,0.0,0.0,3435.737817,0.0,0.0,0.0,0.090909,1.0,0.0,9000.0,6918.272206,1035.039239,0.0,11.0
10447,4245.550244,1.0,332.82,0.0,332.82,6649.712062,1.0,0.0,1.0,0.666667,24.0,25.0,5000.0,5810.994681,1284.011712,0.0,12.0
10448,541.915572,0.636364,1377.72,1377.72,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,2500.0,182.177646,200.759856,0.0,12.0
10449,4855.340797,1.0,0.0,0.0,0.0,1886.470361,0.0,0.0,0.0,0.083333,2.0,0.0,6000.0,2996.735376,1855.766226,0.0,12.0
10450,981.643409,0.818182,0.0,0.0,0.0,1462.32354,0.0,0.0,0.0,0.083333,2.0,0.0,1500.0,2008.971745,277.582819,0.125,12.0
10451,7057.658848,1.0,360.7,360.7,0.0,6517.541812,0.083333,0.083333,0.0,0.333333,15.0,2.0,8000.0,5147.693822,2610.053885,0.0,12.0
10452,4264.307261,1.0,222.64,0.0,222.64,249.298208,0.916667,0.0,0.833333,0.25,3.0,11.0,4500.0,1017.241855,1225.908506,0.0,12.0
10453,4503.390811,1.0,1634.74,1376.0,258.74,94.837161,1.0,0.333333,1.0,0.083333,1.0,38.0,13000.0,1094.345336,1194.234398,0.0,12.0
10454,969.294446,1.0,0.0,0.0,0.0,340.249539,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,591.853821,204.676682,0.0,12.0
10455,4479.115547,1.0,759.15,759.15,0.0,2493.111705,1.0,1.0,0.0,0.25,6.0,12.0,6000.0,994.500495,1384.111493,0.0,12.0
10456,37.753941,0.363636,243.36,243.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1800.0,546.417272,134.985783,0.25,12.0
10457,7386.704481,0.9,0.0,0.0,0.0,10713.8746,0.0,0.0,0.0,0.4,14.0,0.0,10500.0,7566.577763,1943.431564,0.1,10.0
10458,1265.805627,0.818182,0.0,0.0,0.0,2820.528417,0.0,0.0,0.0,0.25,3.0,0.0,2500.0,1370.235544,373.893161,0.0,12.0
10459,598.78776,1.0,519.0,0.0,519.0,0.0,0.818182,0.0,0.636364,0.0,0.0,9.0,4500.0,621.255763,210.248259,0.0,11.0
10460,3143.928913,1.0,3055.87,3055.87,0.0,0.0,0.75,0.75,0.0,0.0,0.0,26.0,4500.0,2198.293667,784.387878,0.0,12.0
10461,5580.530306,1.0,2470.4,457.73,2012.67,1652.878895,0.5,0.083333,0.5,0.083333,1.0,19.0,9500.0,3340.041274,3024.949485,0.0,12.0
10462,576.635957,1.0,1671.6,480.0,1191.6,0.0,1.0,0.333333,1.0,0.0,0.0,48.0,1800.0,1021.907217,179.585842,0.0,12.0
10463,51.818382,0.454545,903.36,903.36,0.0,0.0,0.25,0.25,0.0,0.0,0.0,6.0,15000.0,538.841222,41.302445,0.0,12.0
10466,1036.595935,1.0,0.0,0.0,0.0,193.738137,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,274.653536,327.072615,0.0,12.0
10467,21.12921,0.545455,229.5,54.0,175.5,0.0,0.5,0.083333,0.416667,0.0,0.0,7.0,3150.0,423.206638,157.471831,0.714286,12.0
10468,1534.969344,1.0,1476.19,1476.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,2500.0,1493.919986,382.989143,0.0,12.0
10469,4994.04832,1.0,2506.89,2506.89,0.0,0.0,0.75,0.75,0.0,0.0,0.0,30.0,8500.0,1230.219396,1646.973276,0.0,12.0
10470,4700.106602,1.0,2570.0,492.46,2077.54,124.563782,0.75,0.166667,0.666667,0.166667,2.0,40.0,4500.0,3259.958288,5620.295192,0.0,12.0
10471,9601.071318,1.0,238.34,0.0,238.34,4809.11955,0.833333,0.0,0.833333,1.0,8.0,5.0,15000.0,1194.510762,1206.257247,0.0,6.0
10472,1207.888199,0.875,1342.36,1037.96,304.4,1738.109478,0.875,0.875,0.5,0.25,2.0,27.0,4000.0,288.883026,312.026316,0.0,8.0
10473,87.442862,0.818182,786.32,186.32,600.0,0.0,0.636364,0.090909,0.545455,0.0,0.0,7.0,7500.0,881.284581,97.186371,0.666667,11.0
10474,123.394089,0.909091,1450.68,0.0,1450.68,0.0,1.0,0.0,1.0,0.0,0.0,20.0,6000.0,1583.421932,137.826186,0.454545,12.0
10475,395.052994,1.0,1239.46,752.28,487.18,0.0,0.666667,0.416667,0.416667,0.0,0.0,14.0,1500.0,401.217047,177.766827,0.0,12.0
10476,1715.459275,1.0,96.75,34.65,62.1,19.141227,0.333333,0.083333,0.25,0.083333,1.0,7.0,1800.0,452.225512,411.612521,0.0,12.0
10477,1492.039988,1.0,4106.15,2688.46,1417.69,734.816479,0.333333,0.25,0.416667,0.083333,1.0,50.0,12000.0,9678.173119,606.899183,0.5,12.0
10478,636.669685,1.0,2022.38,1892.38,130.0,0.0,0.916667,0.916667,0.333333,0.0,0.0,19.0,6000.0,939.306791,301.000749,0.0,12.0
10480,223.772475,1.0,3654.08,291.41,3362.67,0.0,1.0,0.166667,1.0,0.0,0.0,32.0,2500.0,3301.334578,180.338402,0.333333,12.0
10481,1122.603377,1.0,883.73,457.62,426.11,0.0,0.833333,0.333333,0.75,0.0,0.0,26.0,3000.0,632.062443,568.410749,0.0,12.0
10482,805.131074,1.0,795.54,167.4,628.14,418.482499,1.0,0.166667,1.0,0.083333,1.0,20.0,1700.0,1804.065076,261.258072,0.0,12.0
10483,869.001444,1.0,0.0,0.0,0.0,278.591282,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,541.101815,286.374289,0.0,12.0
10484,4458.055159,1.0,0.0,0.0,0.0,2806.959645,0.0,0.0,0.0,0.583333,18.0,0.0,7500.0,1088.755323,1189.693931,0.0,12.0
10485,2070.069187,1.0,1382.57,1077.75,304.82,0.0,1.0,0.666667,0.833333,0.0,0.0,33.0,2400.0,1580.0815,466.772558,0.0,12.0
10486,52.229659,1.0,565.5,0.0,565.5,101.137379,1.0,0.0,1.0,0.083333,1.0,14.0,8500.0,2768.795805,199.803721,0.25,12.0
10487,6426.639738,1.0,4462.86,2816.46,1646.4,4599.625146,1.0,0.833333,0.916667,0.333333,11.0,103.0,11800.0,1793.043228,3101.01703,0.0,12.0
10488,206.596865,0.363636,1726.67,1726.67,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,4.0,6000.0,4804.383296,128.834658,0.0,12.0
10489,5810.748774,1.0,217.0,217.0,0.0,12377.36037,0.166667,0.166667,0.0,0.583333,16.0,2.0,9000.0,10428.37611,1599.353926,0.166667,12.0
10490,3872.605467,1.0,0.0,0.0,0.0,1483.933054,0.0,0.0,0.0,0.416667,8.0,0.0,4000.0,1067.405461,911.08543,0.0,12.0
10491,2597.400267,1.0,1748.73,518.44,1230.29,0.0,1.0,0.416667,1.0,0.0,0.0,31.0,6500.0,2497.488126,1584.520204,0.0,12.0
10492,1481.43247,1.0,0.0,0.0,0.0,149.36039,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,586.426259,494.954634,0.0,12.0
10493,1135.53683,1.0,50.98,0.0,50.98,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1200.0,320.592941,385.347014,0.0,12.0
10494,3430.981532,1.0,378.04,0.0,378.04,0.0,0.166667,0.0,0.166667,0.0,0.0,4.0,11300.0,4315.936534,4483.503862,0.0,12.0
10495,4102.599015,1.0,1483.12,1085.19,397.93,1992.715742,0.833333,0.25,0.583333,0.166667,3.0,30.0,5000.0,1357.36111,1919.690041,0.0,12.0
10497,150.952465,0.727273,6407.67,3725.33,2682.34,0.0,1.0,0.666667,1.0,0.0,0.0,44.0,14500.0,3484.429075,108.937025,0.3,12.0
10498,3170.537693,0.909091,0.0,0.0,0.0,1161.103112,0.0,0.0,0.0,0.181818,2.0,0.0,3500.0,547.23924,1111.251287,0.0,11.0
10501,911.281862,1.0,70.0,70.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,8500.0,566.292758,218.497636,0.0,12.0
10502,45.753138,0.545455,449.96,0.0,449.96,0.0,0.5,0.0,0.5,0.0,0.0,8.0,7000.0,1023.209164,127.78905,0.6,12.0
10503,456.648662,1.0,3355.33,2305.33,1050.0,0.0,0.916667,0.583333,0.833333,0.0,0.0,27.0,6500.0,2087.871747,207.584121,0.363636,12.0
10504,198.035504,0.545455,0.0,0.0,0.0,14371.78789,0.0,0.0,0.0,0.25,3.0,0.0,10000.0,14481.46544,19.492021,0.0,12.0
10505,473.840442,0.727273,0.0,0.0,0.0,818.124484,0.0,0.0,0.0,0.333333,12.0,0.0,3000.0,142.286073,164.391437,0.0,12.0
10506,285.813075,1.0,3220.09,2941.39,278.7,0.0,1.0,1.0,0.416667,0.0,0.0,24.0,15000.0,826.764555,212.075152,1.0,12.0
10507,204.329381,1.0,6558.55,6558.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,7000.0,5872.707939,169.703195,0.916667,12.0
10508,3690.177649,1.0,0.0,0.0,0.0,1328.643945,0.0,0.0,0.0,0.5,11.0,0.0,4000.0,1006.358943,1819.542692,0.0,12.0
10509,327.445978,1.0,4305.05,2905.71,1399.34,0.0,1.0,0.916667,0.916667,0.0,0.0,38.0,9500.0,4030.061017,197.534405,0.666667,12.0
10510,6856.045926,1.0,262.1,262.1,0.0,3053.777459,0.166667,0.166667,0.0,0.333333,13.0,5.0,13000.0,1629.239381,1998.044046,0.0,12.0
10511,155.644239,0.727273,1626.83,828.85,797.98,0.0,0.75,0.75,0.166667,0.0,0.0,17.0,13000.0,1924.101393,123.522314,0.571429,12.0
10512,4263.008734,1.0,3522.57,1482.0,2040.57,2485.845274,1.0,0.333333,1.0,0.25,6.0,25.0,6000.0,1165.621928,1520.54755,0.0,12.0
10513,10249.71178,1.0,0.0,0.0,0.0,2438.356719,0.0,0.0,0.0,0.333333,9.0,0.0,18000.0,2662.365409,2539.198217,0.0,12.0
10514,813.185305,1.0,8194.05,7280.27,913.78,0.0,1.0,1.0,1.0,0.0,0.0,121.0,6000.0,7069.804042,216.277252,0.583333,12.0
10515,911.893997,1.0,1604.8,1527.3,77.5,1302.014616,0.25,0.25,0.083333,0.083333,2.0,11.0,4500.0,191.366024,307.812023,0.083333,12.0
10516,3563.23692,1.0,709.9,609.9,100.0,779.264494,1.0,1.0,0.083333,0.166667,2.0,16.0,7000.0,826.576112,817.39586,0.0,12.0
10517,12478.17286,1.0,174.0,174.0,0.0,3269.418821,0.25,0.25,0.0,0.666667,21.0,3.0,14000.0,3251.190662,3872.099498,0.0,12.0
10518,2061.27937,1.0,0.0,0.0,0.0,554.11523,0.0,0.0,0.0,0.25,3.0,0.0,4500.0,552.713988,585.776445,0.0,12.0
10519,1556.376158,1.0,0.0,0.0,0.0,655.037683,0.0,0.0,0.0,0.583333,16.0,0.0,1700.0,1076.722225,1206.741644,0.0,12.0
10520,126.207012,0.636364,913.0,0.0,913.0,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,7500.0,1718.487894,140.181283,1.0,12.0
10521,2516.753364,1.0,606.62,598.95,7.67,0.0,0.833333,0.833333,0.083333,0.0,0.0,14.0,2750.0,1043.617154,1342.522124,0.0,12.0
10522,1199.942209,1.0,1447.01,306.31,1140.7,49.912813,0.916667,0.166667,0.916667,0.083333,1.0,19.0,2400.0,642.723723,457.255269,0.0,12.0
10523,13479.28821,1.0,41050.4,40624.06,426.34,0.0,0.833333,0.666667,0.416667,0.0,0.0,157.0,17000.0,36066.75068,15914.48462,0.083333,12.0
10524,80.062693,1.0,727.27,727.27,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,11.0,20000.0,822.928249,206.656437,0.916667,12.0
10525,839.897907,1.0,1869.88,815.11,1054.77,0.0,1.0,0.363636,0.909091,0.0,0.0,30.0,4000.0,999.235386,280.393252,0.0,11.0
10526,128.175207,0.818182,182.94,0.0,182.94,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,5000.0,1391.649702,186.774371,0.3,12.0
10527,47.6368,0.727273,379.28,0.0,379.28,0.0,0.583333,0.0,0.583333,0.0,0.0,7.0,2500.0,641.943628,156.644197,1.0,12.0
10528,1529.206464,1.0,874.94,0.0,874.94,0.0,0.833333,0.0,0.75,0.0,0.0,18.0,1500.0,716.241063,1502.744095,0.0,12.0
10529,2643.343414,1.0,26402.39,22257.39,4145.0,0.0,1.0,1.0,0.333333,0.0,0.0,114.0,16500.0,24529.27662,534.032339,1.0,12.0
10530,2924.757622,1.0,0.0,0.0,0.0,281.044645,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,677.649435,1187.962476,0.0,12.0
10532,5036.870531,1.0,1752.15,1564.16,187.99,1072.351863,1.0,0.916667,0.583333,0.25,4.0,53.0,10300.0,1489.597574,1549.64691,0.0,12.0
10533,32.042424,0.909091,400.41,0.0,489.39,0.0,0.833333,0.0,0.75,0.0,0.0,11.0,4500.0,353.570259,132.13182,0.666667,12.0
10534,2549.128288,1.0,13771.63,4503.31,9268.32,0.0,1.0,0.5,1.0,0.0,0.0,83.0,14500.0,16826.42443,451.636081,0.25,12.0
10535,3718.606699,1.0,1172.68,1172.68,0.0,10372.8492,0.083333,0.083333,0.0,0.5,10.0,7.0,9500.0,4820.842925,760.028047,0.0,12.0
10536,4914.325665,1.0,1653.6,353.6,1300.0,1442.395734,0.75,0.25,0.583333,0.166667,3.0,14.0,5000.0,3410.253378,3451.70216,0.0,12.0
10537,1191.584153,1.0,4238.79,2220.39,2018.4,0.0,1.0,0.5,1.0,0.0,0.0,33.0,10500.0,3528.728592,287.515344,0.083333,12.0
10538,98.420888,1.0,907.37,907.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,10000.0,908.907467,184.723457,1.0,12.0
10539,1534.891604,1.0,0.0,0.0,0.0,2614.626296,0.0,0.0,0.0,0.25,8.0,0.0,3000.0,304.984801,427.594038,0.0,12.0
10540,675.117139,0.181818,0.0,0.0,0.0,6523.780195,0.0,0.0,0.0,0.083333,1.0,0.0,12500.0,0.0,,0.0,12.0
10542,43.42718,1.0,569.34,0.0,569.34,0.0,1.0,0.0,1.0,0.0,0.0,19.0,16500.0,758.421856,163.044353,1.0,12.0
10543,1874.601636,1.0,305.78,0.0,305.78,0.0,0.583333,0.0,0.583333,0.0,0.0,14.0,1500.0,518.757481,19977.00572,0.0,12.0
10544,15258.2259,1.0,529.3,529.3,0.0,4100.891579,0.5,0.5,0.0,1.0,23.0,10.0,19000.0,2051.14647,3905.740148,0.0,8.0
